2427.271, 570.5938, 790.0905, 9532.221, 9799.695, 3021.647, 1312.497, 7930.547, 956.6392, 495.5053, 9668.695, 9410.817, 9476.363, 9634.684, 7161.041, 847.5514, 538.7891, 997.6393,2810.133, 819.7005, 881.8102, 7742.224, 9260.208, 3374.256, 1636.014, 6521.064, 1590.125, 1431.744, 8793.674, 8124.412, 8461.931, 8761.861, 7919.091, 814.959, 775.8817, 724.032, 0
2264.507, 752.2582, 958.7972, 9286.284, 9758.423, 2932.122, 1277.538, 7921.9, 880.1107, 627.9413, 9562.7, 9348.971, 9389.359, 9569.431, 7268.017, 828.9683, 556.5628, 998.3544,2939.608, 964.6553, 945.7473, 7747.226, 9087.484, 3462.517, 1648.231, 6700.239, 1332.68, 1450.083, 8756.067, 8100.194, 8436.438, 8736.014, 7945.843, 805.5164, 768.2015, 730.5679, 0
2356.685, 647.9463, 840.9285, 9356.649, 9686.507, 2995.031, 1321.252, 7821.695, 900.4576, 457.1855, 9653.106, 9440.405, 9484.003, 9650.506, 7097.511, 812.1479, 538.2595, 1005.597,2995.876, 976.8542, 928.018, 8154.405, 9118.213, 3474.508, 1658.33, 6823.857, 1233.13, 1455.432, 8759.906, 8086.061, 8421.178, 8719.207, 7911.961, 821.9526, 768.1796, 720.1741, 0
2451.357, 547.3242, 763.1381, 9222.706, 9784.547, 2959.651, 1280.021, 7650.433, 868.2681, 395.8623, 9645.974, 9415.38, 9479.895, 9609.789, 7113.557, 809.9099, 550.6615, 987.7184,2839.905, 947.603, 859.724, 7651.731, 9019.259, 3441.815, 1704.899, 6462.386, 1335.652, 1508.435, 8772.658, 8096.765, 8406.926, 8715.457, 7841.328, 822.2266, 764.6671, 710.0582, 0
2413.167, 563.0945, 811.2789, 9339.575, 9657.381, 2968.106, 1358.002, 7832.894, 978.3073, 368.8354, 9628.328, 9389.232, 9433.816, 9603.01, 7075.898, 792.993, 542.3997, 999.4274,2967.229, 956.1201, 882.7062, 7891.766, 9132.347, 3446.953, 1805.036, 6580.712, 1274.181, 1471.857, 8791.101, 8102.21, 8422.333, 8716.95, 7846.404, 832.6756, 771.9628, 707.1246, 0
2420.419, 698.7228, 1045.947, 9259.653, 9773.873, 3049.313, 1321.195, 7990.837, 900.131, 482.0201, 9587.614, 9338.906, 9408.421, 9577.568, 7145.624, 815.9601, 553.9918, 1012.806,3041.854, 936.3746, 823.0071, 8111.199, 9154.077, 3429.401, 1726.58, 6605.778, 1213.394, 1469.474, 8780.243, 8092.657, 8421.789, 8721.569, 7869.905, 826.3328, 784.5071, 702.9923, 0
2260.137, 922.3466, 1117.187, 9262.504, 10172.58, 3220.95, 1270.454, 8137.659, 770.6786, 639.6822, 9486.202, 9219.923, 9303.758, 9477.236, 7322.729, 819.569, 582.3839, 1005.632,2947.984, 886.0125, 731.3034, 8405.827, 9133.688, 3360.967, 1641.316, 6862.429, 984.162, 1597.996, 8784.39, 8105.373, 8411.457, 8701.792, 7801.002, 827.9747, 770.7265, 683.0159, 0
2414.47, 874.0724, 1162.701, 8969.43, 9991.667, 3283.574, 1305.992, 7888.439, 775.0331, 468.3918, 9569.612, 9296.195, 9360.036, 9544.175, 7130.378, 807.8828, 565.201, 1020.731,2968.848, 900.4424, 730.9996, 8367.597, 9106.27, 3360.183, 1719.74, 6782.252, 1007.46, 1578.861, 8812.669, 8124.932, 8444.897, 8740.064, 7782.884, 838.4969, 786.5892, 689.1808, 0
2412.556, 878.8762, 1177.851, 9021.232, 9968.087, 3293.545, 1334.151, 7932.863, 778.563, 481.8636, 9581.677, 9288.12, 9361.135, 9512.818, 7113.568, 816.2759, 568.2072, 996.986,2892.821, 1003.113, 699.5153, 8926.269, 9188.441, 3481.019, 1804.069, 7215.96, 763.2817, 1525.366, 8841.039, 8141.692, 8468.659, 8769.565, 7808.717, 830.9045, 796.9195, 701.3035, 0
2379.363, 831.8362, 1146.478, 9056.307, 9908.126, 3244.424, 1331.196, 7951.021, 793.3488, 413.9116, 9577.248, 9271.64, 9321.947, 9484.816, 7088.657, 813.2307, 575.8369, 992.5973,2865.008, 1021.864, 720.6514, 8976.118, 9191.618, 3523.141, 1792.195, 7305.734, 741.9239, 1474.056, 8858.628, 8145.869, 8478.485, 8778.515, 7834.143, 827.399, 802.6948, 705.3621, 0
2331.495, 808.6511, 1127.495, 8933.698, 9839.815, 3237.32, 1303.548, 7836.598, 786.1735, 417.0954, 9594.962, 9299.64, 9360.963, 9515.775, 7084.475, 813.7524, 568.0084, 992.7011,2806.571, 927.0756, 770.9687, 8921.632, 9168.941, 3493.972, 1817.113, 7173.595, 718.9224, 1445.17, 8865.481, 8151.25, 8486.796, 8784.262, 7842.661, 825.4579, 807.3115, 713.3221, 0
2253.031, 787.8135, 1220.307, 9098.884, 9717.234, 3259.324, 1332.722, 8061.693, 829.6057, 461.8989, 9573.394, 9285.771, 9358.078, 9507.586, 7127.412, 809.1388, 576.4645, 994.644,2810.11, 893.7723, 790.432, 8728.035, 9137.919, 3453.683, 1841.8, 7038.175, 826.0303, 1459.704, 8835.041, 8141.833, 8474.107, 8775.51, 7853.505, 805.6155, 805.1667, 711.309, 0
2258.145, 740.382, 1196.488, 8923.902, 9643.897, 3245.707, 1323.708, 7898.101, 825.7725, 471.311, 9569.362, 9303.386, 9369.433, 9543.078, 7130.214, 807.8611, 571.8687, 1009.998,2826.366, 873.804, 801.1737, 8473.138, 9100.238, 3373.443, 1839.715, 6862.755, 892.7159, 1456.555, 8817.736, 8124.935, 8461.336, 8763.743, 7851.648, 810.9556, 802.5153, 710.5977, 0
2313.927, 807.878, 1183.305, 9003.865, 9726.313, 3281.262, 1321.13, 7945.42, 808.611, 436.2479, 9555.436, 9313.518, 9395.483, 9561.366, 7141.703, 806.1912, 565.4489, 1009.656,2798.047, 863.777, 780.9089, 8466.425, 9123.901, 3356.58, 1846.334, 6857.541, 888.3586, 1523.341, 8801.399, 8125.304, 8450.708, 8747.689, 7821.578, 813.7469, 784.4286, 697.5613, 0
2159.253, 863.6498, 1192.097, 9253.131, 9936.504, 3284.639, 1328.704, 8246.676, 759.6326, 414.549, 9516.141, 9266.348, 9333.571, 9498.529, 7200.533, 825.3565, 577.9644, 992.3272,2752.369, 892.5934, 746.6939, 8666.355, 9108.986, 3366.641, 1781.314, 7069.061, 818.0304, 1566.779, 8783.875, 8112.829, 8435.621, 8735.606, 7819.751, 812.1223, 784.0755, 692.9293, 0
2306.508, 940.6072, 1172.226, 8968.322, 9941.787, 3361.43, 1227.659, 7924.181, 773.2391, 469.8207, 9556.518, 9311.714, 9390.288, 9551.661, 7135.677, 814.2698, 560.1568, 1016.717,2860.177, 974.3598, 797.8453, 8622.104, 9103.053, 3371.785, 1810.547, 6962.949, 851.3535, 1532.925, 8794.261, 8121.904, 8451.709, 8747.636, 7814.602, 817.2946, 790.8528, 692.5781, 0
2298.923, 1078.436, 1194.835, 9388.696, 10102.74, 3441.04, 1224.362, 8308.01, 791.9739, 532.1838, 9587.854, 9339.792, 9424.57, 9576.151, 7164.281, 826.1238, 574.6639, 1017.952,2878.119, 1052.167, 796.378, 8801.067, 9137.051, 3392.604, 1798.503, 7057.921, 818.4389, 1522.519, 8791.09, 8119.795, 8458.126, 8765.546, 7835.017, 806.2604, 800.9138, 702.3843, 0
2267.881, 1049.409, 1173.3, 9366.974, 10072.42, 3442.757, 1241.172, 8244.628, 796.2111, 499.9645, 9553.007, 9325.621, 9392.813, 9557.467, 7170.116, 820.7839, 572.8883, 1024.123,2873.293, 1055.209, 821.0471, 8685.044, 9123.248, 3374.14, 1797.639, 6977.808, 839.1758, 1497.89, 8779.723, 8109.139, 8451.894, 8760.569, 7839.067, 802.6188, 808.3011, 703.1691, 0
2260.642, 922.7213, 1213.007, 9345.057, 9913.237, 3377.809, 1229.177, 8302.732, 822.105, 477.6647, 9492.157, 9313.825, 9372.859, 9556.501, 7219.503, 816.3148, 579.9285, 1031.697,2853.169, 988.5607, 843.1096, 8462.744, 9102.645, 3327.414, 1820.456, 6792.363, 936.5916, 1465.535, 8745.431, 8097.054, 8456.507, 8779.604, 7878.988, 775.0967, 826.775, 718.8196, 0
2193.938, 851.7509, 1267.445, 9403.554, 9869.456, 3291.915, 1287.91, 8427.009, 850.8589, 472.3083, 9476.518, 9301.736, 9387.732, 9560.762, 7191.865, 814.2754, 572.8421, 1029.181,2811.308, 891.8165, 824.0884, 8576.882, 9127.427, 3277.364, 1859.379, 6836.488, 876.3214, 1503.72, 8717.085, 8086.54, 8444.893, 8760.243, 7875.311, 771.1907, 819.9499, 713.9119, 0
2252.714, 819.1342, 1172.226, 9365.635, 9913.563, 3348.994, 1309.745, 8259.578, 830.9529, 446.0867, 9513.962, 9343.828, 9433.004, 9592.232, 7135.172, 802.3948, 568.6456, 1050.299,2782.875, 869.8872, 867.7837, 8435.627, 9104.463, 3271.244, 1905.346, 6751.176, 904.8242, 1496.025, 8716.228, 8089.423, 8443.379, 8763.865, 7865.808, 771.2025, 820.4619, 709.4078, 0
2278.998, 909.1059, 1090.212, 9581.87, 10013.77, 3423.777, 1355.227, 8348.646, 841.4348, 455.0508, 9581.89, 9356.451, 9480.366, 9615.614, 7098.828, 813.02, 562.2375, 1055.525,2769.469, 876.7545, 852.9924, 8467.575, 9127.575, 3260.26, 1913.271, 6758.42, 902.994, 1520.741, 8732.922, 8123.495, 8469.938, 8784.662, 7833.113, 774.5536, 819.0786, 701.0634, 0
2018.815, 955.949, 1114.317, 9904.715, 10142.43, 3358.604, 1416.155, 8666.666, 849.8445, 460.0689, 9458.149, 9213.11, 9347.241, 9540.544, 7316.142, 814.787, 592.7572, 1038.327,2753.913, 851.8919, 867.2092, 8492.863, 9114.054, 3243.272, 1783.105, 6901.542, 863.257, 1563.591, 8706.361, 8092.755, 8432.667, 8755.722, 7829.742, 767.6224, 822.5344, 690.3723, 0
2301.667, 973.6282, 1126.185, 9538.575, 10057.43, 3499.135, 1337.757, 8362.607, 829.3771, 461.2902, 9544.864, 9327.629, 9442.926, 9589.683, 7105.376, 817.8923, 561.8516, 1048.009,2792.145, 938.6966, 865.2841, 8402.063, 9133.858, 3305.983, 1930.033, 6757.361, 937.4957, 1531.768, 8718.057, 8115.939, 8453.606, 8767.431, 7823.489, 772.2449, 819.9713, 694.1097, 0
2291.919, 950.0854, 1079.158, 9663.249, 10137.61, 3484.207, 1354.626, 8421.952, 850.587, 478.1786, 9539.438, 9299.354, 9432.924, 9582.753, 7121.121, 829.1101, 557.6392, 1050.829,2797.493, 919.1155, 805.7178, 8418.912, 9147.074, 3273.678, 1841.164, 6752.628, 980.119, 1588.197, 8691.819, 8104.351, 8412.921, 8716.563, 7769.818, 763.24, 795.6494, 687.5056, 0
2279.527, 954.0402, 1132.971, 9438.318, 10002.92, 3444.454, 1300.245, 8294.28, 821.3917, 458.5564, 9538.975, 9302.388, 9422.088, 9576.659, 7088.137, 812.9857, 563.1758, 1058.509,2814.43, 915.323, 771.9729, 8346.404, 9153.686, 3238.44, 1755.374, 6677.372, 1027.391, 1645.495, 8701.775, 8103.632, 8397.367, 8691.718, 7748.78, 773.9884, 787.9896, 678.8352, 0
2302.439, 918.6359, 1140.009, 9460.999, 10016.07, 3304.515, 1173.79, 8329.646, 824.7349, 512.0063, 9583.221, 9358.869, 9478.362, 9568.549, 7096.287, 832.1281, 566.2577, 1015.791,2840.478, 880.0094, 709.4133, 8443.962, 9173.237, 3151.448, 1540.56, 6847.126, 985.5452, 1548.304, 8674.934, 8050.937, 8362.106, 8652.317, 7884.402, 757.7275, 812.1439, 673.7396, 0
2314.301, 829.5431, 1164.771, 9574.304, 9977.458, 3225.276, 1176.537, 8475.047, 882.4927, 552.5757, 9547.412, 9269.912, 9394.752, 9483.796, 7216.269, 872.3054, 571.2463, 955.8346,2851.508, 881.1782, 711.8539, 8497.083, 9161.931, 3181.889, 1581.275, 6900.51, 957.3813, 1491.263, 8642.128, 8014.778, 8330.405, 8621.929, 7935.032, 754.8707, 814.7575, 675.9004, 0
2249.241, 734.7266, 1158.601, 9272.716, 9852.888, 3271.757, 1322.054, 8202.148, 831.9267, 509.0008, 9615.46, 9317.604, 9408.321, 9483.809, 7045.448, 881.8736, 568.4299, 962.8074,2756.939, 814.4962, 802.9848, 8024.581, 9079.089, 3238.729, 1818.085, 6581.177, 1106.242, 1465.915, 8616.016, 8018.5, 8331.519, 8635.657, 7902.543, 731.7736, 811.9721, 687.1017, 0
2285.668, 724.3772, 1164.652, 9337.988, 9931.898, 3301.961, 1400.67, 8260.762, 832.1483, 527.7368, 9645.436, 9320.857, 9406.987, 9459.103, 6990.428, 890.1114, 584.5565, 936.264,2764.381, 751.5135, 814.9351, 7928.732, 9072.645, 3266.063, 1919.114, 6493.922, 1159.96, 1522.889, 8620.649, 8035.985, 8341.842, 8656.833, 7838.096, 721.9827, 811.4436, 685.9745, 0
1888.733, 911.1541, 1279.001, 9654.188, 10177.28, 3161.246, 1488.444, 8654.629, 799.3944, 521.5781, 9421.285, 9135.735, 9216.461, 9352.901, 7393.211, 805.39, 664.251, 960.4492,2679.549, 718.7567, 797.8128, 7862.035, 9046.701, 3244.842, 1874.251, 6490.228, 1138.426, 1550.45, 8620.351, 8025.037, 8333.289, 8645.67, 7808.194, 723.2695, 805.6017, 682.1324, 0
2371.041, 843.4769, 1111.728, 9342.518, 10099.75, 3406.914, 1378.185, 8221.684, 804.5605, 461.984, 9620.647, 9282.441, 9382.188, 9450.256, 6959.838, 879.569, 577.4582, 947.341,2717.457, 718.9016, 795.3322, 7174.047, 9024.142, 3177.915, 1852.595, 5988.301, 1554.756, 1534.244, 8643.223, 8042.12, 8353.094, 8666.248, 7814.687, 741.5457, 800.8336, 687.962, 0
2430.742, 848.0593, 1085.894, 9280.375, 10101.88, 3451.695, 1375.199, 8128.011, 818.1082, 488.7054, 9557.324, 9261.407, 9381.047, 9469.678, 7046.425, 859.526, 571.9827, 974.1657,2833.552, 842.0844, 781.9039, 7829.149, 9077.789, 3275.5, 1825.85, 6394.921, 1279.224, 1615.533, 8666.442, 8077.149, 8373.426, 8683.637, 7742.43, 778.0939, 781.8483, 680.7596, 0
2419.637, 876.9437, 1071.87, 9177.376, 10101.87, 3466.631, 1380.863, 8033.448, 797.0986, 448.1992, 9569.235, 9280.504, 9392.02, 9493.312, 7007.129, 841.1369, 567.9106, 988.8759,2852.871, 862.3232, 781.6434, 7842.254, 9072.252, 3281.302, 1817.503, 6449.604, 1253.144, 1699.048, 8697.947, 8093.148, 8378.722, 8678.461, 7682.75, 797.8323, 764.9171, 672.2854, 0
2460.266, 881.9325, 969.7079, 9243.515, 10173.58, 3443.759, 1412.714, 7966.968, 805.4729, 496.9515, 9575.5, 9311.024, 9435.328, 9533.059, 7013.726, 825.2543, 562.1927, 998.5621,2860.598, 900.7226, 759.8125, 8061.678, 9056.063, 3317.625, 1832.083, 6616.187, 1115.01, 1724.549, 8735.95, 8116.751, 8392.042, 8681.98, 7654.264, 822.3221, 760.5092, 665.3571, 0
2460.808, 865.8621, 936.0207, 9356.204, 10197.58, 3415.989, 1379.977, 8039.801, 817.4185, 525.4914, 9494.275, 9266.264, 9395.929, 9482.444, 7077.501, 807.8249, 564.7817, 981.788,2860.237, 1045.108, 678.4683, 8372.946, 9038.687, 3421.05, 1857.15, 6705.459, 1018.69, 1761.267, 8760.023, 8104.271, 8380.55, 8670.185, 7666.957, 840.6735, 752.6466, 665.9984, 0
2387.283, 927.4678, 984.0151, 9308.594, 10170.67, 3482.12, 1436.884, 8038.83, 812.7374, 500.31, 9524.419, 9305.823, 9384.209, 9520.616, 7015.981, 789.4294, 568.8771, 1004.608,2878.901, 1031.438, 747.2829, 8171.084, 9009.277, 3395.445, 1850.581, 6737.051, 1023.505, 1720.554, 8745.624, 8098.786, 8374.566, 8660.959, 7668.209, 844.8679, 749.7457, 666.8137, 0
2409.337, 950.9803, 1006.056, 9260.883, 10177.78, 3517.222, 1429.853, 8016.574, 801.2216, 483.0315, 9508.09, 9293.618, 9379.903, 9506.12, 7032.869, 791.9617, 569.4896, 1006.915,2853.188, 1023.743, 764.322, 8099.029, 8985.723, 3392.038, 1840.358, 6697.97, 1041.945, 1721.046, 8731.56, 8084.867, 8360.746, 8643.355, 7670.224, 842.025, 748.8229, 666.7816, 0
2058.026, 1085.261, 1056.937, 9309.177, 10198.64, 3502.375, 1502.325, 8069.986, 686.1915, 291.8695, 9473.557, 9242.206, 9277.89, 9493.39, 7097.5, 779.3354, 605.0692, 1012.896,2783.767, 992.4803, 759.3501, 8059.22, 8986.282, 3374.038, 1790.287, 6749.684, 1032.914, 1743.878, 8710.387, 8077.481, 8355.943, 8633.16, 7688.849, 834.7076, 754.6569, 659.1099, 0
2414.373, 949.3521, 1014.147, 9247.323, 10201.08, 3491.951, 1417.723, 8024.007, 804.8105, 451.2768, 9499.711, 9300.318, 9373.725, 9521.897, 7034.556, 779.1158, 565.595, 1015.383,2862.595, 986.9377, 768.2817, 8151.826, 9017.404, 3365.63, 1823.396, 6715.305, 1035.836, 1741.08, 8712.165, 8073.527, 8356.417, 8634.9, 7688.752, 829.6409, 752.6965, 666.9921, 0
2432.386, 962.6815, 1008.69, 9298.813, 10220.23, 3494.618, 1433.412, 8052.584, 793.759, 391.6762, 9474.411, 9281.829, 9360.889, 9511.439, 7039.628, 782.1137, 570.3845, 1012.13,2874.407, 1002.302, 761.1821, 8203.851, 9025.343, 3402.635, 1812.755, 6747.496, 1025.565, 1736.48, 8674.896, 8057.174, 8344.539, 8630.734, 7708.792, 817.3041, 765.0179, 673.2939, 0
2418.607, 952.6791, 1028.872, 9208.554, 10201, 3493.54, 1430.538, 7994.165, 790.7339, 383.6276, 9494.068, 9290.647, 9371.848, 9529.277, 7018.041, 777.8214, 570.2905, 1031.393,2880.547, 985.6676, 759.8918, 8080.594, 9021.521, 3376.312, 1813.594, 6660.816, 1076.184, 1729.531, 8678.081, 8065.539, 8355.451, 8642.356, 7696.878, 817.0801, 769.3542, 663.1957, 0
2390.468, 921.5312, 1017.099, 9157.612, 10194.22, 3480.869, 1417.838, 7932.544, 800.5727, 403.0056, 9525.252, 9317.314, 9427.055, 9560.478, 7002.536, 779.7056, 569.9372, 1036.939,2887.003, 992.4172, 749.4656, 8152.442, 9058.402, 3376.095, 1820.074, 6698.307, 1074.447, 1724.82, 8683.092, 8073.029, 8363.025, 8657.077, 7708.578, 817.2859, 767.277, 672.8605, 0
2452.549, 904.4567, 1004.678, 9261.868, 10187.87, 3445.997, 1364.929, 8014.213, 827.8626, 473.7364, 9500.903, 9262.414, 9374.276, 9492.449, 7108.496, 799.3855, 563.1931, 1004.358,2871.942, 1024.099, 703.274, 8329.759, 9034.906, 3422.729, 1803.094, 6811.762, 988.8132, 1734.174, 8692.864, 8069.125, 8360.608, 8646.979, 7706.855, 817.9003, 758.0346, 688.6351, 0
2379.31, 947.2331, 1024.237, 9188.013, 10203.38, 3465.996, 1413.829, 7970.822, 788.8319, 399.9549, 9528.745, 9314.448, 9424.152, 9547.848, 7002.117, 784.6989, 567.8629, 1024.53,2885.877, 996.2476, 756.3578, 8136.733, 9025.035, 3387.768, 1809.313, 6729.853, 1043.613, 1720.599, 8689.9, 8066.185, 8362.837, 8652.646, 7728.673, 820.7316, 768.4058, 673.0614, 0
2369.188, 899.5389, 1019.258, 9342.892, 10137.3, 3406.854, 1403.729, 8095.249, 821.0938, 399.6827, 9512.619, 9326.702, 9436.45, 9557.631, 7034.869, 794.2346, 562.7482, 1025.703,2869.922, 1043.672, 763.7383, 8202.211, 9008.808, 3404.99, 1777.052, 6801.075, 995.8644, 1678.599, 8667.606, 8053.772, 8372.534, 8671.736, 7770.662, 797.881, 791.7037, 694.7127, 0
2170.306, 988.1172, 1116.862, 9433.562, 10215.42, 3322.553, 1443.369, 8303.092, 812.5977, 494.6157, 9454.407, 9251.482, 9355.62, 9532.789, 7210.975, 776.3345, 578.4993, 1054.798,2806.336, 1033.873, 759.833, 8127.778, 9000.235, 3388.105, 1749.306, 6802.506, 984.5555, 1621.212, 8659.024, 8045.645, 8374.267, 8678.224, 7802.535, 789.1419, 798.467, 691.4746, 0
2380.132, 890.7913, 1026.904, 9249.156, 10119.04, 3391.147, 1411.712, 8030.854, 821.9755, 373.7832, 9522.65, 9364.331, 9447.705, 9591.585, 7046.151, 771.4168, 572.9425, 1037.942,2832.695, 1004.181, 748.2603, 8102.876, 9019.297, 3364.433, 1761.787, 6690.939, 1038.746, 1614.535, 8663.262, 8051.285, 8376.674, 8678.401, 7773.017, 792.5732, 799.5437, 681.7482, 0
2380.206, 877.7148, 1027.348, 9357.384, 10119.96, 3416.808, 1417.129, 8113.834, 848.6871, 379.9871, 9490.253, 9337.86, 9416.869, 9561.834, 7077.904, 776.6985, 571.287, 1030.752,2820.31, 1004.803, 729.7599, 8278.665, 9047.666, 3365.302, 1776.791, 6779.946, 975.0139, 1605.278, 8650.362, 8047.231, 8382.828, 8690.321, 7794.651, 785.5133, 808.3589, 694.1358, 0
2364.557, 871.3839, 1050.423, 9358.608, 10103.39, 3404.469, 1410.314, 8144.304, 849.6021, 360.3792, 9508.045, 9333.426, 9412.237, 9575.982, 7052.355, 775.1569, 571.5774, 1043.364,2841.812, 1005.062, 760.7162, 8165.437, 9041.776, 3360.667, 1782.714, 6745.308, 1011.437, 1587.804, 8654.54, 8058.464, 8392.11, 8703.303, 7790.149, 783.0558, 814.4284, 689.9625, 0
2426.093, 832.0383, 968.8876, 9539.862, 10100.56, 3364.187, 1439.738, 8201.225, 889.1539, 360.0111, 9507.039, 9318.839, 9398.526, 9564.766, 7021.972, 767.2119, 575.1783, 1040.374,2877.685, 1040.578, 713.4836, 8181.995, 9020.46, 3395.449, 1776.844, 6747.283, 995.0309, 1612.767, 8659.839, 8075.307, 8398.299, 8703.964, 7765.46, 781.928, 801.8035, 685.5405, 0
2442.383, 806.2837, 967.7374, 9456.271, 9996.033, 3340.264, 1420.084, 8121.753, 920.5482, 357.7154, 9493.815, 9265.034, 9369.709, 9535.764, 7064.194, 769.8883, 567.1996, 1045.979,2842.582, 1102.236, 688.7592, 8373.329, 9009.26, 3425.809, 1769.097, 6925.47, 905.4595, 1654.796, 8664.092, 8079.377, 8394.708, 8701.078, 7737.126, 781.9835, 799.6768, 684.7614, 0
2379.605, 825.8699, 1019.284, 9452.358, 9976.899, 3338.946, 1421.021, 8175.896, 898.652, 398.9651, 9524.127, 9316.648, 9412.092, 9576.564, 7010.195, 765.8792, 573.5574, 1063.915,2921.289, 1136.121, 741.0222, 8501.276, 9058.677, 3456.902, 1791.656, 7074.431, 848.492, 1677.29, 8673.959, 8074.955, 8378.664, 8677.357, 7730.308, 797.9291, 780.3506, 684.837, 0
2422.892, 821.7639, 1017.16, 9531.979, 9996.777, 3386.607, 1420.861, 8211.482, 912.9413, 405.1396, 9504.389, 9325.845, 9424.356, 9554.8, 7040.123, 774.7904, 565.6189, 1029.811,2961.287, 1144.873, 722.0141, 8641.137, 9100.723, 3501.439, 1794.556, 7182.174, 818.9114, 1706.625, 8695.885, 8081.244, 8367.979, 8658.296, 7697.182, 823.5226, 770.1063, 674.5188, 0
